-------------------------------------
Mod name, Registry name, ID, Category
Majrusz's Progressive Difficulty, majruszsdifficulty:cursed_armor, 120, monster
Majrusz's Progressive Difficulty, majruszsdifficulty:tank, 119, monster
Minecraft, minecraft:allay, 0, creature
Minecraft, minecraft:area_effect_cloud, 1, misc
Minecraft, minecraft:armor_stand, 2, misc
Minecraft, minecraft:arrow, 3, misc
Minecraft, minecraft:axolotl, 4, axolotls
Minecraft, minecraft:bat, 5, ambient
Minecraft, minecraft:bee, 6, creature
Minecraft, minecraft:blaze, 7, monster
Minecraft, minecraft:boat, 8, misc
Minecraft, minecraft:cat, 10, creature
Minecraft, minecraft:cave_spider, 11, monster
Minecraft, minecraft:chest_boat, 9, misc
Minecraft, minecraft:chest_minecart, 54, misc
Minecraft, minecraft:chicken, 12, creature
Minecraft, minecraft:cod, 13, water_ambient
Minecraft, minecraft:command_block_minecart, 55, misc
Minecraft, minecraft:cow, 14, creature
Minecraft, minecraft:creeper, 15, monster
Minecraft, minecraft:dolphin, 16, water_creature
Minecraft, minecraft:donkey, 17, creature
Minecraft, minecraft:dragon_fireball, 18, misc
Minecraft, minecraft:drowned, 19, monster
Minecraft, minecraft:egg, 93, misc
Minecraft, minecraft:elder_guardian, 20, monster
Minecraft, minecraft:end_crystal, 21, misc
Minecraft, minecraft:ender_dragon, 22, monster
Minecraft, minecraft:ender_pearl, 94, misc
Minecraft, minecraft:enderman, 23, monster
Minecraft, minecraft:endermite, 24, monster
Minecraft, minecraft:evoker, 25, monster
Minecraft, minecraft:evoker_fangs, 26, misc
Minecraft, minecraft:experience_bottle, 95, misc
Minecraft, minecraft:experience_orb, 27, misc
Minecraft, minecraft:eye_of_ender, 28, misc
Minecraft, minecraft:falling_block, 29, misc
Minecraft, minecraft:fireball, 46, misc
Minecraft, minecraft:firework_rocket, 30, misc
Minecraft, minecraft:fishing_bobber, 117, misc
Minecraft, minecraft:fox, 31, creature
Minecraft, minecraft:frog, 32, creature
Minecraft, minecraft:furnace_minecart, 56, misc
Minecraft, minecraft:ghast, 33, monster
Minecraft, minecraft:giant, 34, monster
Minecraft, minecraft:glow_item_frame, 35, misc
Minecraft, minecraft:glow_squid, 36, underground_water_creature
Minecraft, minecraft:goat, 37, creature
Minecraft, minecraft:guardian, 38, monster
Minecraft, minecraft:hoglin, 39, monster
Minecraft, minecraft:hopper_minecart, 57, misc
Minecraft, minecraft:horse, 40, creature
Minecraft, minecraft:husk, 41, monster
Minecraft, minecraft:illusioner, 42, monster
Minecraft, minecraft:iron_golem, 43, misc
Minecraft, minecraft:item, 44, misc
Minecraft, minecraft:item_frame, 45, misc
Minecraft, minecraft:leash_knot, 47, misc
Minecraft, minecraft:lightning_bolt, 48, misc
Minecraft, minecraft:llama, 49, creature
Minecraft, minecraft:llama_spit, 50, misc
Minecraft, minecraft:magma_cube, 51, monster
Minecraft, minecraft:marker, 52, misc
Minecraft, minecraft:minecart, 53, misc
Minecraft, minecraft:mooshroom, 61, creature
Minecraft, minecraft:mule, 60, creature
Minecraft, minecraft:ocelot, 62, creature
Minecraft, minecraft:painting, 63, misc
Minecraft, minecraft:panda, 64, creature
Minecraft, minecraft:parrot, 65, creature
Minecraft, minecraft:phantom, 66, monster
Minecraft, minecraft:pig, 67, creature
Minecraft, minecraft:piglin, 68, monster
Minecraft, minecraft:piglin_brute, 69, monster
Minecraft, minecraft:pillager, 70, monster
Minecraft, minecraft:player, 116, misc
Minecraft, minecraft:polar_bear, 71, creature
Minecraft, minecraft:potion, 96, misc
Minecraft, minecraft:pufferfish, 73, water_ambient
Minecraft, minecraft:rabbit, 74, creature
Minecraft, minecraft:ravager, 75, monster
Minecraft, minecraft:salmon, 76, water_ambient
Minecraft, minecraft:sheep, 77, creature
Minecraft, minecraft:shulker, 78, monster
Minecraft, minecraft:shulker_bullet, 79, misc
Minecraft, minecraft:silverfish, 80, monster
Minecraft, minecraft:skeleton, 81, monster
Minecraft, minecraft:skeleton_horse, 82, creature
Minecraft, minecraft:slime, 83, monster
Minecraft, minecraft:small_fireball, 84, misc
Minecraft, minecraft:snow_golem, 85, misc
Minecraft, minecraft:snowball, 86, misc
Minecraft, minecraft:spawner_minecart, 58, misc
Minecraft, minecraft:spectral_arrow, 87, misc
Minecraft, minecraft:spider, 88, monster
Minecraft, minecraft:squid, 89, water_creature
Minecraft, minecraft:stray, 90, monster
Minecraft, minecraft:strider, 91, creature
Minecraft, minecraft:tadpole, 92, creature
Minecraft, minecraft:tnt, 72, misc
Minecraft, minecraft:tnt_minecart, 59, misc
Minecraft, minecraft:trader_llama, 98, creature
Minecraft, minecraft:trident, 97, misc
Minecraft, minecraft:tropical_fish, 99, water_ambient
Minecraft, minecraft:turtle, 100, creature
Minecraft, minecraft:vex, 101, monster
Minecraft, minecraft:villager, 102, misc
Minecraft, minecraft:vindicator, 103, monster
Minecraft, minecraft:wandering_trader, 104, creature
Minecraft, minecraft:warden, 105, monster
Minecraft, minecraft:witch, 106, monster
Minecraft, minecraft:wither, 107, monster
Minecraft, minecraft:wither_skeleton, 108, monster
Minecraft, minecraft:wither_skull, 109, misc
Minecraft, minecraft:wolf, 110, creature
Minecraft, minecraft:zoglin, 111, monster
Minecraft, minecraft:zombie, 112, monster
Minecraft, minecraft:zombie_horse, 113, creature
Minecraft, minecraft:zombie_villager, 114, monster
Minecraft, minecraft:zombified_piglin, 115, monster
MmmMmmMmmmmm, dummmmmmy:target_dummy, 497, misc
Obscure API, obscure_api:vfx, 672, misc
Occultism, occultism:afrit, 324, creature
Occultism, occultism:afrit_wild, 325, creature
Occultism, occultism:bat_familiar, 335, creature
Occultism, occultism:beaver_familiar, 349, creature
Occultism, occultism:beholder_familiar, 346, creature
Occultism, occultism:blacksmith_familiar, 340, creature
Occultism, occultism:chimera_familiar, 343, creature
Occultism, occultism:cthulhu_familiar, 337, creature
Occultism, occultism:deer_familiar, 336, creature
Occultism, occultism:devil_familiar, 338, creature
Occultism, occultism:djinni, 323, creature
Occultism, occultism:dragon_familiar, 339, creature
Occultism, occultism:fairy_familiar, 347, creature
Occultism, occultism:foliot, 322, creature
Occultism, occultism:goat_familiar, 344, creature
Occultism, occultism:greedy_familiar, 334, creature
Occultism, occultism:guardian_familiar, 341, creature
Occultism, occultism:headless_familiar, 342, creature
Occultism, occultism:marid, 326, creature
Occultism, occultism:mummy_familiar, 348, creature
Occultism, occultism:otherworld_bird, 333, creature
Occultism, occultism:possessed_enderman, 329, monster
Occultism, occultism:possessed_endermite, 327, monster
Occultism, occultism:possessed_ghast, 330, monster
Occultism, occultism:possessed_skeleton, 328, monster
Occultism, occultism:shub_niggurath_familiar, 345, creature
Occultism, occultism:shub_niggurath_spawn, 351, creature
Occultism, occultism:thrown_sword, 350, misc
Occultism, occultism:wild_hunt_skeleton, 331, monster
Occultism, occultism:wild_hunt_wither_skeleton, 332, monster
Progressive Bosses, progressivebosses:larva, 496, monster
Progressive Bosses, progressivebosses:wither_minion, 495, monster
Quark, quark:crab, 848, creature
Quark, quark:dyed_item_frame, 834, misc
Quark, quark:echorang, 839, misc
Quark, quark:flamerang, 838, misc
Quark, quark:forgotten, 847, monster
Quark, quark:foxhound, 846, creature
Quark, quark:glass_frame, 850, misc
Quark, quark:gravisand, 851, misc
Quark, quark:parrot_egg, 840, misc
Quark, quark:pickarang, 837, misc
Quark, quark:quark_boat, 853, misc
Quark, quark:quark_chest_boat, 854, misc
Quark, quark:shiba, 845, creature
Quark, quark:skull_pike, 836, misc
Quark, quark:soul_bead, 842, misc
Quark, quark:stoneling, 844, creature
Quark, quark:stool, 849, misc
Quark, quark:torch_arrow, 835, misc
Quark, quark:toretoise, 843, creature
Quark, quark:totem, 852, misc
Quark, quark:wraith, 841, monster
Randomium, randomium:moving_block, 739, misc
Regions Unexplored, regions_unexplored:boat, 763, misc
Regions Unexplored, regions_unexplored:chest_boat, 764, misc
Reliquary, reliquary:aphrodite_potion, 815, misc
Reliquary, reliquary:blaze_shot, 818, misc
Reliquary, reliquary:buster_shot, 819, misc
Reliquary, reliquary:concussive_shot, 820, misc
Reliquary, reliquary:ender_shot, 821, misc
Reliquary, reliquary:ender_staff_projectile, 827, misc
Reliquary, reliquary:exorcism_shot, 822, misc
Reliquary, reliquary:fertile_potion, 816, misc
Reliquary, reliquary:glowing_water, 828, misc
Reliquary, reliquary:holy_hand_grenade, 829, misc
Reliquary, reliquary:kraken_slime, 830, misc
Reliquary, reliquary:lyssa_hook, 831, misc
Reliquary, reliquary:neutral_shot, 823, misc
Reliquary, reliquary:sand_shot, 824, misc
Reliquary, reliquary:seeker_shot, 825, misc
Reliquary, reliquary:special_snowball, 833, misc
Reliquary, reliquary:storm_shot, 826, misc
Reliquary, reliquary:thrown_potion, 817, misc
Reliquary, reliquary:tipped_arrow, 832, misc
Savage & Ravage, savage_and_ravage:burning_banner, 713, misc
Savage & Ravage, savage_and_ravage:confusion_bolt, 719, misc
Savage & Ravage, savage_and_ravage:creepie, 707, creature
Savage & Ravage, savage_and_ravage:executioner, 712, monster
Savage & Ravage, savage_and_ravage:griefer, 708, monster
Savage & Ravage, savage_and_ravage:ice_chunk, 716, misc
Savage & Ravage, savage_and_ravage:ice_cloud, 717, misc
Savage & Ravage, savage_and_ravage:iceologer, 711, monster
Savage & Ravage, savage_and_ravage:mischief_arrow, 710, misc
Savage & Ravage, savage_and_ravage:rune_prison, 718, misc
Savage & Ravage, savage_and_ravage:skeleton_villager, 706, monster
Savage & Ravage, savage_and_ravage:spore_bomb, 715, misc
Savage & Ravage, savage_and_ravage:spore_cloud, 714, misc
Savage & Ravage, savage_and_ravage:trickster, 709, monster
Sophisticated Backpacks, sophisticatedbackpacks:everlasting_backpack_item, 494, misc
Spelunkery, spelunkery:glowstick, 759, misc
Spelunkery, spelunkery:mineomite, 760, misc
Spelunkery, spelunkery:primed_mineomite, 762, misc
Spelunkery, spelunkery:thrown_primed_mineomite, 761, misc
Spirit, spirit:soul, 644, misc
Spirit, spirit:soul_arrow, 643, misc
Stalwart Dungeons, stalwart_dungeons:awful_ghast, 129, monster
Stalwart Dungeons, stalwart_dungeons:giddy_blaze, 131, monster
Stalwart Dungeons, stalwart_dungeons:incomplete_wither, 132, monster
Stalwart Dungeons, stalwart_dungeons:nether_keeper, 130, monster
Stalwart Dungeons, stalwart_dungeons:nether_wart_cocoon, 140, monster
Stalwart Dungeons, stalwart_dungeons:projectile_awful_dungeon_spawner, 127, misc
Stalwart Dungeons, stalwart_dungeons:projectile_awful_gun, 126, misc
Stalwart Dungeons, stalwart_dungeons:projectile_cannon_pr, 143, misc
Stalwart Dungeons, stalwart_dungeons:projectile_chorundum_shield, 134, misc
Stalwart Dungeons, stalwart_dungeons:projectile_end_dungeon_spawner, 135, misc
Stalwart Dungeons, stalwart_dungeons:projectile_keeping_castle_spawner, 128, misc
Stalwart Dungeons, stalwart_dungeons:projectile_levitation_projectile, 138, misc
Stalwart Dungeons, stalwart_dungeons:projectile_spore_bottle, 123, misc
Stalwart Dungeons, stalwart_dungeons:projectile_tungsten_shield, 124, misc
Stalwart Dungeons, stalwart_dungeons:projectile_warted_tungsten_shield, 125, misc
Stalwart Dungeons, stalwart_dungeons:propulk, 136, creature
Stalwart Dungeons, stalwart_dungeons:reinforced_blaze, 133, monster
Stalwart Dungeons, stalwart_dungeons:shelterer, 137, monster
Stalwart Dungeons, stalwart_dungeons:shelterer_without_armor, 141, monster
Stalwart Dungeons, stalwart_dungeons:shulker_cannon, 142, misc
Stalwart Dungeons, stalwart_dungeons:spore_projectile, 139, monster
Sully's Mod, sullysmod:copper_golem, 661, creature
Sully's Mod, sullysmod:lanternfish, 662, water_ambient
Sully's Mod, sullysmod:tortoise, 663, creature
Supplementaries, supplementaries:bomb, 863, misc
Supplementaries, supplementaries:brick_projectile, 862, misc
Supplementaries, supplementaries:dispenser_minecart, 856, misc
Supplementaries, supplementaries:falling_ash, 859, misc
Supplementaries, supplementaries:falling_lantern, 860, misc
Supplementaries, supplementaries:falling_sack, 861, misc
Supplementaries, supplementaries:falling_urn, 858, misc
Supplementaries, supplementaries:pearl_marker, 855, misc
Supplementaries, supplementaries:red_merchant, 857, creature
Supplementaries, supplementaries:rope_arrow, 864, misc
Supplementaries, supplementaries:slingshot_projectile, 865, misc
Tempad, tempad:timedoor, 499, misc
Tetra, tetra:extractor_projectile, 353, misc
Tetra, tetra:thrown_modular_item, 352, misc
The Bumblezone, the_bumblezone:bee_queen, 184, creature
The Bumblezone, the_bumblezone:bee_stinger, 187, misc
The Bumblezone, the_bumblezone:beehemoth, 183, creature
The Bumblezone, the_bumblezone:honey_crystal_shard, 188, misc
The Bumblezone, the_bumblezone:honey_slime, 182, creature
The Bumblezone, the_bumblezone:pollen_puff, 185, misc
The Bumblezone, the_bumblezone:thrown_stinger_spear, 186, misc
The Graveyard, graveyard:acolyte, 242, monster
The Graveyard, graveyard:corrupted_pillager, 250, monster
The Graveyard, graveyard:corrupted_vindicator, 251, monster
The Graveyard, graveyard:falling_corpse, 247, monster
The Graveyard, graveyard:ghoul, 244, monster
The Graveyard, graveyard:ghouling, 252, creature
The Graveyard, graveyard:lich, 248, monster
The Graveyard, graveyard:nameless_hanged, 254, creature
The Graveyard, graveyard:nightmare, 245, monster
The Graveyard, graveyard:reaper, 243, monster
The Graveyard, graveyard:revenant, 246, monster
The Graveyard, graveyard:skeleton_creeper, 241, monster
The Graveyard, graveyard:skull, 253, misc
The Graveyard, graveyard:wraith, 249, monster
Unusual End, unusualend:bolok, 154, monster
Unusual End, unusualend:dragling, 153, monster
Unusual End, unusualend:ender_blob, 150, monster
Unusual End, unusualend:ender_firefly, 151, monster
Unusual End, unusualend:endstone_golem, 152, monster
Unusual End, unusualend:endstone_trapper, 148, monster
Unusual End, unusualend:projectile_creative_wandering_pearl, 156, misc
Unusual End, unusualend:projectile_phantom_arrow, 147, misc
Unusual End, unusualend:undead_enderling, 149, monster
Unusual End, unusualend:warpedislandplacer, 155, monster
Unusual Prehistory, unusualprehistory:amber_shot, 277, misc
Unusual Prehistory, unusualprehistory:ammon, 264, water_creature
Unusual Prehistory, unusualprehistory:ammon_render, 287, misc
Unusual Prehistory, unusualprehistory:antarcto_render, 305, misc
Unusual Prehistory, unusualprehistory:antarctopelta, 283, creature
Unusual Prehistory, unusualprehistory:anuro, 262, creature
Unusual Prehistory, unusualprehistory:anuro_render, 292, misc
Unusual Prehistory, unusualprehistory:austro_render, 302, misc
Unusual Prehistory, unusualprehistory:austroraptor, 282, creature
Unusual Prehistory, unusualprehistory:baby_brachi, 280, creature
Unusual Prehistory, unusualprehistory:baby_dunk, 268, water_ambient
Unusual Prehistory, unusualprehistory:baby_rex, 279, creature
Unusual Prehistory, unusualprehistory:beelz, 263, creature
Unusual Prehistory, unusualprehistory:beelz_render, 291, misc
Unusual Prehistory, unusualprehistory:beelz_tadpole, 267, water_ambient
Unusual Prehistory, unusualprehistory:brachi, 273, creature
Unusual Prehistory, unusualprehistory:brachi_render, 297, misc
Unusual Prehistory, unusualprehistory:brachi_teen, 272, creature
Unusual Prehistory, unusualprehistory:coty, 266, creature
Unusual Prehistory, unusualprehistory:coty_render, 290, misc
Unusual Prehistory, unusualprehistory:dunk, 265, water_creature
Unusual Prehistory, unusualprehistory:dunk_render, 289, misc
Unusual Prehistory, unusualprehistory:encrusted, 276, monster
Unusual Prehistory, unusualprehistory:encrusted_render, 300, misc
Unusual Prehistory, unusualprehistory:entity_trail, 307, misc
Unusual Prehistory, unusualprehistory:eryon, 281, creature
Unusual Prehistory, unusualprehistory:eryon_render, 301, misc
Unusual Prehistory, unusualprehistory:hwacha_render, 306, misc
Unusual Prehistory, unusualprehistory:hwacha_spike, 278, misc
Unusual Prehistory, unusualprehistory:hwachavenator, 286, creature
Unusual Prehistory, unusualprehistory:kentro_render, 304, misc
Unusual Prehistory, unusualprehistory:kentrosaurus, 285, creature
Unusual Prehistory, unusualprehistory:majunga, 261, creature
Unusual Prehistory, unusualprehistory:majunga_render, 288, misc
Unusual Prehistory, unusualprehistory:pachy, 271, creature
Unusual Prehistory, unusualprehistory:pachy_render, 296, misc
Unusual Prehistory, unusualprehistory:raptor_render, 298, misc
Unusual Prehistory, unusualprehistory:rex, 275, creature
Unusual Prehistory, unusualprehistory:rex_render, 299, misc
Unusual Prehistory, unusualprehistory:scau, 269, water_ambient
Unusual Prehistory, unusualprehistory:scau_render, 294, misc
Unusual Prehistory, unusualprehistory:stetha_render, 293, misc
Unusual Prehistory, unusualprehistory:stethacanthus, 260, water_creature
Unusual Prehistory, unusualprehistory:trike, 270, creature
Unusual Prehistory, unusualprehistory:trike_render, 295, misc
Unusual Prehistory, unusualprehistory:ulugh_render, 303, misc
Unusual Prehistory, unusualprehistory:ulughbegsaurus, 284, creature
Unusual Prehistory, unusualprehistory:veloci, 274, creature
Unusual Prehistory, unusualprehistory:world_spawnable, 308, misc
Upgrade Aquatic, upgrade_aquatic:box_jellyfish, 730, water_creature
Upgrade Aquatic, upgrade_aquatic:cassiopea_jellyfish, 731, water_creature
Upgrade Aquatic, upgrade_aquatic:flare, 727, monster
Upgrade Aquatic, upgrade_aquatic:goose, 729, creature
Upgrade Aquatic, upgrade_aquatic:great_thrasher, 726, monster
Upgrade Aquatic, upgrade_aquatic:immortal_jellyfish, 732, water_creature
Upgrade Aquatic, upgrade_aquatic:lionfish, 724, water_ambient
Upgrade Aquatic, upgrade_aquatic:nautilus, 721, water_ambient
Upgrade Aquatic, upgrade_aquatic:perch, 723, water_ambient
Upgrade Aquatic, upgrade_aquatic:pike, 722, water_ambient
Upgrade Aquatic, upgrade_aquatic:sonar_wave, 720, misc
Upgrade Aquatic, upgrade_aquatic:thrasher, 725, monster
Upgrade Aquatic, upgrade_aquatic:ululu, 728, monster
Vinery, vinery:boat, 656, misc
Vinery, vinery:chair, 655, misc
Vinery, vinery:chest_boat, 657, misc
Vinery, vinery:mule, 653, creature
Vinery, vinery:wandering_winemaker, 654, creature
Wandering Bags, wandering_bags:projectile_spell, 364, misc
Wandering Bags, wandering_bags:projectile_spice_from_elsewhere, 363, misc
Wandering Bags, wandering_bags:tamed_ravager, 365, monster
Whisperwoods, whisperwoods:hidebehind, 311, monster
Whisperwoods, whisperwoods:hirschgeist, 313, creature
Whisperwoods, whisperwoods:hirschgeist_fireball, 309, misc
Whisperwoods, whisperwoods:moth, 310, ambient
Whisperwoods, whisperwoods:wisp, 312, creature
Whisperwoods, whisperwoods:zotzpyre, 314, monster
You're Seeing Dungeons, youre_seeing_dungeons:desastrous_creature, 784, monster
You're Seeing Dungeons, youre_seeing_dungeons:desert_pillager, 775, monster
You're Seeing Dungeons, youre_seeing_dungeons:desert_pillager_patrol, 806, creature
You're Seeing Dungeons, youre_seeing_dungeons:desert_pillager_shadow, 774, monster
You're Seeing Dungeons, youre_seeing_dungeons:desert_pillager_slingshot, 777, monster
You're Seeing Dungeons, youre_seeing_dungeons:desert_pillager_tamer, 776, monster
You're Seeing Dungeons, youre_seeing_dungeons:despair_boss_seed, 809, monster
You're Seeing Dungeons, youre_seeing_dungeons:despair_creature, 792, monster
You're Seeing Dungeons, youre_seeing_dungeons:despair_creature_head, 808, monster
You're Seeing Dungeons, youre_seeing_dungeons:despair_structure_seed, 810, monster
You're Seeing Dungeons, youre_seeing_dungeons:dimensional_rift, 793, monster
You're Seeing Dungeons, youre_seeing_dungeons:dimensional_rift_summoned, 794, monster
You're Seeing Dungeons, youre_seeing_dungeons:divina_guardian, 782, monster
You're Seeing Dungeons, youre_seeing_dungeons:eaged_creature, 788, monster
You're Seeing Dungeons, youre_seeing_dungeons:emanciated_creature, 787, monster
You're Seeing Dungeons, youre_seeing_dungeons:emanciated_creature_tameable, 796, monster
You're Seeing Dungeons, youre_seeing_dungeons:epitaph_creature, 789, monster
You're Seeing Dungeons, youre_seeing_dungeons:fiery_orb, 813, creature
You're Seeing Dungeons, youre_seeing_dungeons:gloomy_boss_seed, 801, monster
You're Seeing Dungeons, youre_seeing_dungeons:grief_creature, 783, monster
You're Seeing Dungeons, youre_seeing_dungeons:hatred_creature, 785, monster
You're Seeing Dungeons, youre_seeing_dungeons:heaven_seed, 803, monster
You're Seeing Dungeons, youre_seeing_dungeons:hermit_skeleton, 768, monster
You're Seeing Dungeons, youre_seeing_dungeons:hermit_skeleton_mini_boss, 773, monster
You're Seeing Dungeons, youre_seeing_dungeons:horned_skeleton, 767, monster
You're Seeing Dungeons, youre_seeing_dungeons:light_critter, 779, monster
You're Seeing Dungeons, youre_seeing_dungeons:light_critter_rings, 781, monster
You're Seeing Dungeons, youre_seeing_dungeons:lying_creature, 791, monster
You're Seeing Dungeons, youre_seeing_dungeons:morbid_creature, 786, monster
You're Seeing Dungeons, youre_seeing_dungeons:projectile_desert_pillager_slingshot, 778, misc
You're Seeing Dungeons, youre_seeing_dungeons:projectile_divina_staff, 766, misc
You're Seeing Dungeons, youre_seeing_dungeons:projectile_epic_blast, 807, misc
You're Seeing Dungeons, youre_seeing_dungeons:projectile_gloomy_projectile, 811, misc
You're Seeing Dungeons, youre_seeing_dungeons:projectile_gloomy_rod, 765, misc
You're Seeing Dungeons, youre_seeing_dungeons:projectile_gloomy_ruins_spawner, 797, misc
You're Seeing Dungeons, youre_seeing_dungeons:projectile_helpless_castle_spawner, 798, misc
You're Seeing Dungeons, youre_seeing_dungeons:projectile_light_palace_spawner, 799, misc
You're Seeing Dungeons, youre_seeing_dungeons:projectile_mucus_projectile, 805, misc
You're Seeing Dungeons, youre_seeing_dungeons:pyromaniac_skeleton, 770, monster
You're Seeing Dungeons, youre_seeing_dungeons:real_gloomy_skeleton, 772, monster
You're Seeing Dungeons, youre_seeing_dungeons:rough_skeleton, 769, monster
You're Seeing Dungeons, youre_seeing_dungeons:seed_gloomy_ruins, 802, monster
You're Seeing Dungeons, youre_seeing_dungeons:seed_heaven_boss, 804, monster
You're Seeing Dungeons, youre_seeing_dungeons:silverfish_hive, 771, monster
You're Seeing Dungeons, youre_seeing_dungeons:sparks, 780, monster
You're Seeing Dungeons, youre_seeing_dungeons:summoned_horned_skeleton, 812, monster
You're Seeing Dungeons, youre_seeing_dungeons:supreme_ender_eye, 800, monster
You're Seeing Dungeons, youre_seeing_dungeons:the_attractor, 790, monster
You're Seeing Dungeons, youre_seeing_dungeons:the_attractor_mutated, 795, monster
brutalbosses mod, brutalbosses:thrownitem, 908, misc
create: things and misc, create_things_and_misc:ballon_blaze, 360, monster
create: things and misc, create_things_and_misc:hot_air_ballon, 362, monster
create: things and misc, create_things_and_misc:projectile_blaze_ballon_fire, 361, misc
create: things and misc, create_things_and_misc:projectile_neon_tube, 359, misc
create: things and misc, create_things_and_misc:projectile_spout_gun_chocolate, 356, misc
create: things and misc, create_things_and_misc:projectile_spout_gun_honey, 357, misc
create: things and misc, create_things_and_misc:projectile_spout_gun_lava, 355, misc
create: things and misc, create_things_and_misc:projectile_spout_gun_slime, 358, misc
create: things and misc, create_things_and_misc:projectile_spout_gun_water, 354, misc
-------------------------------------
Mod name, Registry name, ID, Category
-------------------------------------
